2018-11-27 14:10:53,027 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 14:11:23,561 [http-8080-1] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 14:11:23,598 [http-8080-1] INFO  TokenInfoServiceImpl - cannot find userId,token:958C5D72A649C9B7ACE2ECC6C8C028D1
2018-11-27 14:11:53,274 [http-8080-2] INFO  WatchAppPhoneBookController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 14:24:59,237 [http-8080-2] INFO  WatchAppPhoneBookController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 14:24:59,243 [http-8080-2] ERROR HttpDataAspect - [HTTP] process error:
java.lang.NullPointerException: null
	at com.bracelet.controller.WatchAppPhoneBookController.updatePhoneBook(WatchAppPhoneBookController.java:293)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:298)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:857)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:588)
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:489)
	at java.lang.Thread.run(Thread.java:748)
2018-11-27 15:10:20,560 [http-8080-1] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:11:30,583 [http-8080-2] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:11:43,510 [http-8080-1] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:14:11,303 [http-8080-2] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:15:30,470 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 15:15:33,530 [http-8080-1] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 15:15:33,557 [http-8080-1] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:16:02,038 [http-8080-2] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:16:02,047 [http-8080-2] ERROR HttpDataAspect - [HTTP] process error:
java.lang.NullPointerException: null
	at com.bracelet.controller.WatchDeviceInfoController.getwatchfence(WatchDeviceInfoController.java:69)
	at com.bracelet.controller.WatchDeviceInfoController$$FastClassBySpringCGLIB$$95435bd6.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:738)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.bracelet.aop.HttpDataAspect.requestMappingAspect(HttpDataAspect.java:42)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:673)
	at com.bracelet.controller.WatchDeviceInfoController$$EnhancerBySpringCGLIB$$9a73b5d3.getwatchfence(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:617)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:717)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at com.alibaba.druid.support.http.WebStatFilter.doFilter(WebStatFilter.java:123)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:197)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:127)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:298)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:857)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:588)
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:489)
	at java.lang.Thread.run(Thread.java:748)
2018-11-27 15:16:50,272 [http-8080-1] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:20:06,935 [http-8080-1] INFO  TokenInfoServiceImpl - cannot find userId,token:null
2018-11-27 15:21:13,837 [http-8080-2] INFO  WatchDeviceInfoController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:23:03,081 [http-8080-2] INFO  BloodFatServiceImpl - InstrancyMsg getMsg:1
2018-11-27 15:31:55,615 [http-8080-1] INFO  WatchAppTkController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:31:55,653 [http-8080-1] ERROR HttpDataAspect - [HTTP] process error:
org.springframework.jdbc.BadSqlGrammarException: PreparedStatementCallback; bad SQL grammar [insert into watch_voice_info (sender, receiver, voice_content, status, source_name, createtime,no,updatetime,this_number,all_number) values (?,?,?,?,?,?,?,?,?,?)]; nested exception is com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Unknown column 'this_number' in 'field list'
	at org.springframework.jdbc.support.SQLErrorCodeSQLExceptionTranslator.doTranslate(SQLErrorCodeSQLExceptionTranslator.java:231)
	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:73)
	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:649)
	at org.springframework.jdbc.core.JdbcTemplate.update(JdbcTemplate.java:870)
	at org.springframework.jdbc.core.JdbcTemplate.update(JdbcTemplate.java:931)
	at org.springframework.jdbc.core.JdbcTemplate.update(JdbcTemplate.java:936)
	at com.bracelet.service.impl.WatchTkServiceImpl.insertVoiceInfo(WatchTkServiceImpl.java:32)
	at com.bracelet.controller.WatchAppTkController.addfriend(WatchAppTkController.java:80)
	at com.bracelet.controller.WatchAppTkController$$FastClassBySpringCGLIB$$6560ab7e.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:738)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.bracelet.aop.HttpDataAspect.requestMappingAspect(HttpDataAspect.java:42)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:673)
	at com.bracelet.controller.WatchAppTkController$$EnhancerBySpringCGLIB$$6226adcb.addfriend(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:872)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:637)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:717)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at com.alibaba.druid.support.http.WebStatFilter.doFilter(WebStatFilter.java:123)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:197)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:127)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:298)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:857)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:588)
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:489)
	at java.lang.Thread.run(Thread.java:748)
Caused by: com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Unknown column 'this_number' in 'field list'
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:423)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:400)
	at com.mysql.jdbc.Util.getInstance(Util.java:383)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:980)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3847)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3783)
	at com.mysql.jdbc.MysqlIO.sendCommand(MysqlIO.java:2447)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2594)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2545)
	at com.mysql.jdbc.PreparedStatement.executeInternal(PreparedStatement.java:1901)
	at com.mysql.jdbc.PreparedStatement.executeUpdate(PreparedStatement.java:2113)
	at com.mysql.jdbc.PreparedStatement.executeUpdate(PreparedStatement.java:2049)
	at com.mysql.jdbc.PreparedStatement.executeUpdate(PreparedStatement.java:2034)
	at com.alibaba.druid.filter.FilterChainImpl.preparedStatement_executeUpdate(FilterChainImpl.java:2723)
	at com.alibaba.druid.filter.FilterAdapter.preparedStatement_executeUpdate(FilterAdapter.java:1069)
	at com.alibaba.druid.filter.FilterEventAdapter.preparedStatement_executeUpdate(FilterEventAdapter.java:491)
	at com.alibaba.druid.filter.FilterChainImpl.preparedStatement_executeUpdate(FilterChainImpl.java:2721)
	at com.alibaba.druid.proxy.jdbc.PreparedStatementProxyImpl.executeUpdate(PreparedStatementProxyImpl.java:158)
	at com.alibaba.druid.pool.DruidPooledPreparedStatement.executeUpdate(DruidPooledPreparedStatement.java:253)
	at org.springframework.jdbc.core.JdbcTemplate$2.doInPreparedStatement(JdbcTemplate.java:877)
	at org.springframework.jdbc.core.JdbcTemplate$2.doInPreparedStatement(JdbcTemplate.java:870)
	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:633)
	... 59 common frames omitted
2018-11-27 15:33:26,208 [http-8080-2] INFO  WatchAppTkController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:37:41,245 [http-8080-2] INFO  AppEnterExitController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:39:34,147 [http-8080-1] INFO  AppEnterExitController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 15:54:24,870 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 16:27:59,773 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 16:28:06,842 [http-8080-2] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 16:28:06,870 [http-8080-2] INFO  WatchAppSetController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 16:28:06,872 [http-8080-2] INFO  WatchSetServiceImpl - cannot find WatchDeviceSet,imei:1000000000
2018-11-27 16:34:05,677 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 16:36:15,405 [http-8080-2] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 16:36:15,434 [http-8080-2] INFO  WatchAppPhoneBookController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 16:36:15,437 [http-8080-2] INFO  MemberServiceImpl - get getPhoneBookByImeiAndPhone null.user_id:18735662247,1000000000
2018-11-27 16:36:37,913 [http-8080-2] INFO  WatchAppPhoneBookController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 16:52:15,260 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 16:55:14,974 [http-8080-1] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 16:55:15,002 [http-8080-1] INFO  WatchAppMakeDeviceUpdateVersionController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:01:50,967 [http-8080-1] INFO  WatchAppMakeDeviceUpdateVersionController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:03:28,183 [http-8080-2] INFO  WatchAppMakeDeviceUpdateVersionController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:03:57,448 [http-8080-1] INFO  WatchAppMakeDeviceUpdateVersionController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:04:29,934 [http-8080-2] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:05:16,065 [http-8080-1] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:06:03,310 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 17:13:23,104 [http-8080-1] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 17:13:23,132 [http-8080-1] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:14:56,553 [http-8080-2] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:17:34,393 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 17:19:17,760 [http-8080-2] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 17:19:17,788 [http-8080-2] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:19:17,792 [http-8080-2] ERROR HttpDataAspect - [HTTP] process error:
org.springframework.dao.InvalidDataAccessApiUsageException: args and argTypes parameters must match
	at org.springframework.jdbc.core.ArgumentTypePreparedStatementSetter.<init>(ArgumentTypePreparedStatementSetter.java:48)
	at org.springframework.jdbc.core.JdbcTemplate.newArgTypePreparedStatementSetter(JdbcTemplate.java:1386)
	at org.springframework.jdbc.core.JdbcTemplate.update(JdbcTemplate.java:936)
	at com.bracelet.service.impl.PushlogServiceImpl.insertPushMsg(PushlogServiceImpl.java:42)
	at com.bracelet.controller.WatchAppContDeviceController.pushMessage(WatchAppContDeviceController.java:171)
	at com.bracelet.controller.WatchAppContDeviceController$$FastClassBySpringCGLIB$$aa69c4ef.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:738)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.bracelet.aop.HttpDataAspect.requestMappingAspect(HttpDataAspect.java:42)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:673)
	at com.bracelet.controller.WatchAppContDeviceController$$EnhancerBySpringCGLIB$$f6e0e8be.pushMessage(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:872)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:637)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:717)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at com.alibaba.druid.support.http.WebStatFilter.doFilter(WebStatFilter.java:123)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:197)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:127)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:298)
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:857)
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:588)
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:489)
	at java.lang.Thread.run(Thread.java:748)
2018-11-27 17:21:18,684 [main] INFO  SocketServer - ===start socket:7780
2018-11-27 17:21:22,414 [http-8080-2] INFO  DruidDataSource - {dataSource-1} inited
2018-11-27 17:21:22,441 [http-8080-2] INFO  WatchAppContDeviceController - [checkTokenAndUser] 通过token检查userid不存在，token:123456
2018-11-27 17:21:22,444 [http-8080-2] ERROR HttpDataAspect - [HTTP] process error:
org.springframework.dao.InvalidDataAccessApiUsageException: args and argTypes parameters must match
	at org.springframework.jdbc.core.ArgumentTypePreparedStatementSetter.<init>(ArgumentTypePreparedStatementSetter.java:48)
	at org.springframework.jdbc.core.JdbcTemplate.newArgTypePreparedStatementSetter(JdbcTemplate.java:1386)
	at org.springframework.jdbc.core.JdbcTemplate.update(JdbcTemplate.java:936)
	at com.bracelet.service.impl.PushlogServiceImpl.insertPushMsg(PushlogServiceImpl.java:42)
	at com.bracelet.controller.WatchAppContDeviceController.pushMessage(WatchAppContDeviceController.java:171)
	at com.bracelet.controller.WatchAppContDeviceController$$FastClassBySpringCGLIB$$aa69c4ef.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:738)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.bracelet.aop.HttpDataAspect.requestMappingAspect(HttpDataAspect.java:42)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:629)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:618)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
